method,task,regime,split,success,ci95_success,utility,ci95_utility,false_revision,ci95_false_revision,missed_violation,ci95_missed_violation,belief_consistency,ci95_belief_consistency,recovery_success,ci95_recovery_success,damage_rate,ci95_damage_rate,intervention_cost,ci95_intervention_cost,revision_calibration_error,ci95_revision_calibration_error,unsafe_revision,ci95_unsafe_revision,causal_attribution_f1,ci95_causal_attribution_f1,n
human_intervention_revision,deformable_contact_replan,nominal,new_operator_interventions,0.689064,0.004434,0.674979,0.005627,0.074202,0.002297,0.096875,0.002335,0.636280,0.002333,0.591342,0.002917,0.131233,0.001392,0.328728,0.001546,0.080454,0.001665,0.074534,0.001467,0.580632,0.002758,80
human_intervention_revision,deformable_contact_replan,nominal,sparse_feedback,0.657836,0.003821,0.563774,0.004823,0.116106,0.001987,0.130063,0.002237,0.626673,0.002624,0.579477,0.002848,0.137092,0.001175,0.394866,0.001524,0.078336,0.001827,0.086910,0.001254,0.577782,0.002409,80
human_intervention_revision,deformable_contact_replan,physical_rule_violation,combined_stress,0.543973,0.003872,0.135533,0.004442,0.185909,0.001960,0.342888,0.002334,0.563382,0.002841,0.458395,0.002477,0.198938,0.001182,0.450601,0.001617,0.070226,0.001828,0.137580,0.001445,0.538861,0.002541,80
human_intervention_revision,deformable_contact_replan,physical_rule_violation,in_distribution,0.638271,0.003829,0.472734,0.004452,0.121775,0.002144,0.184183,0.001991,0.606796,0.002215,0.506545,0.002920,0.169895,0.001377,0.303029,0.001411,0.075846,0.001694,0.102760,0.001503,0.540264,0.002226,80
human_intervention_revision,deformable_contact_replan,physical_rule_violation,long_horizon_recovery,0.578151,0.004136,0.268723,0.005169,0.148449,0.002115,0.285801,0.002257,0.590091,0.002688,0.457516,0.002473,0.183065,0.001290,0.400618,0.001658,0.072496,0.001525,0.122456,0.001319,0.538576,0.002715,80
human_intervention_revision,deformable_contact_replan,physical_rule_violation,new_operator_interventions,0.603528,0.003437,0.353569,0.004109,0.142428,0.001912,0.241155,0.002263,0.586729,0.002573,0.496295,0.002542,0.183889,0.001273,0.343284,0.001371,0.074171,0.001613,0.115721,0.001316,0.543167,0.002539,80
human_intervention_revision,deformable_contact_replan,physical_rule_violation,sparse_feedback,0.574143,0.003808,0.242805,0.005077,0.184651,0.002019,0.275968,0.001999,0.576485,0.002757,0.486077,0.002457,0.189753,0.001273,0.409736,0.001581,0.070800,0.001758,0.128945,0.001317,0.539836,0.002726,80
human_intervention_revision,mobile_base_intervention,actuator_model_break,combined_stress,0.537918,0.003739,0.112113,0.004893,0.185531,0.002180,0.377868,0.002407,0.562139,0.003080,0.434454,0.002786,0.181196,0.001178,0.449318,0.001625,0.067558,0.001657,0.141398,0.001388,0.541799,0.002340,80
human_intervention_revision,mobile_base_intervention,actuator_model_break,in_distribution,0.628419,0.004118,0.447575,0.004829,0.123526,0.001884,0.215416,0.002575,0.607587,0.002679,0.486845,0.002962,0.151463,0.001458,0.305009,0.001660,0.073640,0.001764,0.106338,0.001445,0.539198,0.002147,80
human_intervention_revision,mobile_base_intervention,actuator_model_break,long_horizon_recovery,0.577065,0.003480,0.249511,0.004294,0.146487,0.002079,0.322038,0.002481,0.586559,0.002516,0.432105,0.002416,0.164654,0.001227,0.401005,0.001669,0.070034,0.001705,0.125191,0.001358,0.537972,0.002575,80
human_intervention_revision,mobile_base_intervention,actuator_model_break,new_operator_interventions,0.592545,0.004435,0.324764,0.004959,0.144940,0.002232,0.275595,0.002310,0.585257,0.002627,0.475574,0.002607,0.164703,0.001214,0.342812,0.001555,0.072818,0.001710,0.118455,0.001581,0.537931,0.002579,80
human_intervention_revision,mobile_base_intervention,actuator_model_break,sparse_feedback,0.566281,0.003975,0.220241,0.004547,0.184827,0.001880,0.308362,0.002149,0.576419,0.002559,0.466689,0.002453,0.171453,0.001260,0.409692,0.001596,0.068877,0.001519,0.131858,0.001588,0.538414,0.002820,80
human_intervention_revision,mobile_base_intervention,combined_intervention_stress,combined_stress,0.443365,0.003969,-0.244598,0.004598,0.368264,0.001917,0.443057,0.002132,0.438105,0.002619,0.391693,0.002639,0.205732,0.001340,0.480207,0.001545,0.060014,0.001363,0.217795,0.001531,0.445084,0.002828,80
human_intervention_revision,mobile_base_intervention,combined_intervention_stress,in_distribution,0.535446,0.003522,0.091964,0.004466,0.302664,0.002586,0.285264,0.002273,0.481593,0.002599,0.443599,0.002733,0.175941,0.001158,0.332932,0.001644,0.067713,0.001685,0.182883,0.001334,0.449828,0.002636,80
human_intervention_revision,mobile_base_intervention,combined_intervention_stress,long_horizon_recovery,0.481336,0.003559,-0.106811,0.004661,0.330415,0.002035,0.386642,0.002167,0.463511,0.002533,0.392509,0.003024,0.188430,0.001222,0.431523,0.001752,0.064261,0.001935,0.201663,0.001622,0.448082,0.002625,80
human_intervention_revision,mobile_base_intervention,combined_intervention_stress,new_operator_interventions,0.501027,0.003359,-0.028109,0.004569,0.323195,0.002451,0.344358,0.002014,0.460276,0.002644,0.433686,0.003086,0.188905,0.001295,0.373774,0.001687,0.066151,0.001751,0.195018,0.001262,0.447700,0.002477,80
human_intervention_revision,mobile_base_intervention,combined_intervention_stress,sparse_feedback,0.471760,0.003786,-0.137770,0.004310,0.365971,0.002153,0.376515,0.002113,0.451736,0.002312,0.421016,0.002525,0.195780,0.001245,0.439274,0.001634,0.064529,0.001599,0.208021,0.001346,0.447757,0.002765,80
human_intervention_revision,mobile_base_intervention,contact_precondition_failure,combined_stress,0.548485,0.003431,0.151741,0.004535,0.173452,0.002049,0.361507,0.002196,0.570091,0.002740,0.445571,0.002637,0.175959,0.001365,0.447124,0.001618,0.068586,0.001844,0.138585,0.001385,0.548386,0.002691,80
human_intervention_revision,mobile_base_intervention,contact_precondition_failure,in_distribution,0.641027,0.003820,0.492043,0.004389,0.110016,0.002237,0.199065,0.002216,0.616516,0.002795,0.497560,0.002473,0.145303,0.001380,0.300379,0.001423,0.073955,0.001644,0.102845,0.001472,0.546674,0.002450,80
human_intervention_revision,mobile_base_intervention,contact_precondition_failure,long_horizon_recovery,0.585419,0.003515,0.288887,0.004517,0.137207,0.002149,0.304563,0.002302,0.596465,0.002891,0.446922,0.002307,0.157280,0.001337,0.397672,0.001491,0.070516,0.001624,0.123628,0.001354,0.546276,0.002686,80
human_intervention_revision,mobile_base_intervention,contact_precondition_failure,new_operator_interventions,0.606465,0.003897,0.369319,0.004693,0.131033,0.002058,0.259287,0.002018,0.593227,0.002705,0.486600,0.002489,0.159640,0.001252,0.341142,0.001425,0.072900,0.001773,0.114386,0.001373,0.545573,0.002810,80
human_intervention_revision,mobile_base_intervention,contact_precondition_failure,sparse_feedback,0.578829,0.003695,0.262114,0.005006,0.173889,0.002765,0.290580,0.002019,0.585571,0.002381,0.476948,0.002736,0.166676,0.001131,0.407333,0.001444,0.072607,0.001815,0.127855,0.001528,0.547477,0.002516,80
human_intervention_revision,mobile_base_intervention,environment_change_intervention,combined_stress,0.522789,0.003328,0.055391,0.004391,0.207828,0.002123,0.393189,0.002462,0.546639,0.002475,0.423888,0.002517,0.187329,0.001308,0.452270,0.001342,0.066522,0.001718,0.153777,0.001241,0.530532,0.002365,80
human_intervention_revision,mobile_base_intervention,environment_change_intervention,in_distribution,0.615148,0.004011,0.392084,0.004589,0.145250,0.002297,0.232820,0.002041,0.594372,0.002740,0.475315,0.002308,0.157907,0.001240,0.305576,0.001711,0.072965,0.001759,0.119446,0.001262,0.529532,0.002312,80
human_intervention_revision,mobile_base_intervention,environment_change_intervention,long_horizon_recovery,0.561945,0.003895,0.194812,0.005030,0.169474,0.002133,0.337363,0.002147,0.574624,0.002676,0.426738,0.002589,0.170232,0.001413,0.404208,0.001837,0.069746,0.001827,0.138086,0.001431,0.531480,0.002683,80
human_intervention_revision,mobile_base_intervention,environment_change_intervention,new_operator_interventions,0.581454,0.004191,0.272787,0.004777,0.162842,0.002335,0.293717,0.002296,0.571957,0.002367,0.464246,0.002455,0.171239,0.001487,0.346634,0.001417,0.071524,0.001778,0.130682,0.001441,0.527318,0.002503,80
human_intervention_revision,mobile_base_intervention,environment_change_intervention,sparse_feedback,0.551231,0.003837,0.163390,0.004684,0.205090,0.002387,0.325933,0.001915,0.562106,0.002710,0.454902,0.002488,0.178572,0.001337,0.412182,0.001242,0.068513,0.001719,0.143725,0.001194,0.533145,0.002800,80
human_intervention_revision,mobile_base_intervention,false_human_hint,combined_stress,0.558255,0.003236,0.173808,0.004502,0.263045,0.002295,0.273515,0.002196,0.515231,0.002653,0.504320,0.002669,0.143086,0.001312,0.457458,0.001635,0.067444,0.001691,0.162383,0.001669,0.503111,0.002794,80
human_intervention_revision,mobile_base_intervention,false_human_hint,in_distribution,0.646835,0.004880,0.505257,0.005615,0.200763,0.002247,0.111662,0.002158,0.557832,0.002761,0.554607,0.002597,0.114896,0.001338,0.309868,0.001574,0.075842,0.001415,0.129138,0.001320,0.507987,0.002379,80
human_intervention_revision,mobile_base_intervention,false_human_hint,long_horizon_recovery,0.593610,0.003779,0.310012,0.004312,0.224216,0.002271,0.215377,0.002009,0.540833,0.002555,0.503445,0.002366,0.125218,0.001186,0.408227,0.001397,0.071236,0.001674,0.147789,0.001534,0.501099,0.002710,80
human_intervention_revision,mobile_base_intervention,false_human_hint,new_operator_interventions,0.612582,0.004067,0.387628,0.004832,0.220723,0.002018,0.169662,0.002449,0.538481,0.002632,0.546156,0.002516,0.128120,0.001197,0.350005,0.001380,0.072836,0.001781,0.139908,0.001481,0.500960,0.002504,80
human_intervention_revision,mobile_base_intervention,false_human_hint,sparse_feedback,0.585261,0.003857,0.277162,0.004214,0.265905,0.002337,0.201658,0.002127,0.526766,0.003064,0.534272,0.002563,0.135181,0.001420,0.417352,0.001545,0.072487,0.001548,0.153104,0.001230,0.503069,0.002399,80
human_intervention_revision,mobile_base_intervention,noisy_observation,combined_stress,0.588039,0.003904,0.304875,0.005193,0.189519,0.002338,0.249206,0.002555,0.556664,0.002711,0.518148,0.002998,0.135282,0.001487,0.452303,0.001569,0.072150,0.001847,0.121676,0.001303,0.534860,0.002423,80
human_intervention_revision,mobile_base_intervention,noisy_observation,in_distribution,0.683346,0.004194,0.640827,0.004720,0.129038,0.002008,0.090065,0.001937,0.601641,0.002611,0.571062,0.002561,0.107147,0.001289,0.305449,0.001476,0.079230,0.001565,0.088123,0.001512,0.535897,0.002377,80
human_intervention_revision,mobile_base_intervention,noisy_observation,long_horizon_recovery,0.625744,0.003521,0.440739,0.004687,0.154140,0.002364,0.191583,0.002360,0.582830,0.002296,0.521130,0.002506,0.118787,0.001192,0.403818,0.001529,0.075718,0.001904,0.107677,0.001517,0.535444,0.002972,80
human_intervention_revision,mobile_base_intervention,noisy_observation,new_operator_interventions,0.648630,0.003649,0.523744,0.004891,0.147628,0.002074,0.146654,0.002312,0.578962,0.002657,0.557153,0.002459,0.119901,0.001289,0.345375,0.001445,0.073908,0.001649,0.100025,0.001447,0.536682,0.002482,80
human_intervention_revision,mobile_base_intervention,noisy_observation,sparse_feedback,0.623604,0.004065,0.416539,0.004719,0.189850,0.002148,0.180148,0.002017,0.569541,0.002641,0.547712,0.002835,0.126932,0.001261,0.412470,0.001541,0.074257,0.001981,0.114424,0.001490,0.535741,0.002606,80
human_intervention_revision,mobile_base_intervention,nominal,combined_stress,0.640489,0.003827,0.489449,0.004509,0.117325,0.002090,0.199010,0.002334,0.615880,0.002743,0.551184,0.002475,0.116573,0.001386,0.435546,0.001423,0.074138,0.001804,0.097921,0.001298,0.578761,0.002658,80
human_intervention_revision,mobile_base_intervention,nominal,in_distribution,0.730482,0.004150,0.823899,0.004261,0.053352,0.002506,0.037490,0.001889,0.658302,0.002543,0.601537,0.002517,0.087663,0.001244,0.287751,0.001683,0.083290,0.001784,0.062252,0.001365,0.577539,0.002946,80
human_intervention_revision,mobile_base_intervention,nominal,long_horizon_recovery,0.679402,0.003542,0.627871,0.004697,0.077980,0.002151,0.141945,0.002559,0.639853,0.002824,0.550618,0.002359,0.100118,0.001451,0.387414,0.001554,0.079075,0.001867,0.081149,0.001448,0.577759,0.002661,80
human_intervention_revision,mobile_base_intervention,nominal,new_operator_interventions,0.697118,0.004213,0.706435,0.004629,0.072259,0.002097,0.097176,0.001970,0.638390,0.002431,0.592130,0.002486,0.100951,0.001307,0.328698,0.001590,0.079881,0.001628,0.073953,0.001656,0.577840,0.002637,80
human_intervention_revision,mobile_base_intervention,nominal,sparse_feedback,0.667330,0.003405,0.594240,0.004011,0.115442,0.002352,0.130790,0.002136,0.626754,0.002616,0.581487,0.002615,0.107383,0.001318,0.394618,0.001385,0.077656,0.001772,0.088235,0.001521,0.575416,0.002486,80
human_intervention_revision,mobile_base_intervention,physical_rule_violation,combined_stress,0.548311,0.003843,0.162742,0.004373,0.185554,0.002192,0.343008,0.002495,0.564185,0.002625,0.456841,0.003080,0.168319,0.001298,0.449052,0.001558,0.068010,0.001718,0.138157,0.001544,0.542082,0.002464,80
human_intervention_revision,mobile_base_intervention,physical_rule_violation,in_distribution,0.644076,0.004485,0.503019,0.005158,0.122034,0.002292,0.181452,0.001947,0.610360,0.002386,0.509497,0.002597,0.140334,0.001339,0.302613,0.001373,0.076634,0.001657,0.102750,0.001536,0.541277,0.002471,80
human_intervention_revision,mobile_base_intervention,physical_rule_violation,long_horizon_recovery,0.589759,0.003987,0.302614,0.004847,0.148148,0.002161,0.286064,0.002259,0.588871,0.002925,0.455788,0.002662,0.151359,0.001342,0.399923,0.001385,0.071746,0.001956,0.123204,0.001398,0.541987,0.003060,80
human_intervention_revision,mobile_base_intervention,physical_rule_violation,new_operator_interventions,0.608784,0.003823,0.377854,0.004238,0.143089,0.002061,0.243305,0.002254,0.586106,0.002288,0.496294,0.002467,0.153706,0.001291,0.342830,0.001423,0.074070,0.001688,0.116099,0.001264,0.538041,0.002413,80
human_intervention_revision,mobile_base_intervention,physical_rule_violation,sparse_feedback,0.579691,0.004309,0.269341,0.004407,0.185318,0.001988,0.276650,0.002038,0.579594,0.002618,0.484902,0.002969,0.160733,0.001457,0.407869,0.001698,0.072071,0.001781,0.128541,0.001557,0.541895,0.002590,80
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,combined_stress,0.540299,0.003859,0.123167,0.004923,0.182447,0.002263,0.378265,0.002035,0.563246,0.002081,0.433547,0.002532,0.170680,0.001213,0.449859,0.001390,0.069166,0.001581,0.141245,0.001521,0.540272,0.002647,80
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,in_distribution,0.632504,0.004323,0.455383,0.004571,0.125178,0.001929,0.216946,0.002197,0.607968,0.002978,0.484972,0.002661,0.142644,0.001575,0.304215,0.001383,0.074001,0.001837,0.107061,0.001576,0.539614,0.002558,80
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,long_horizon_recovery,0.574628,0.003826,0.253283,0.004431,0.147444,0.002200,0.322899,0.002066,0.586622,0.002691,0.437502,0.002505,0.154878,0.001260,0.401990,0.001627,0.070788,0.001551,0.126923,0.001174,0.540473,0.002573,80
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,new_operator_interventions,0.599182,0.004059,0.338999,0.004392,0.142893,0.002091,0.274200,0.002204,0.581168,0.002535,0.475871,0.002458,0.155847,0.001532,0.343066,0.001533,0.071130,0.001783,0.119648,0.001342,0.540484,0.002300,80
human_intervention_revision,occluded_drawer_recovery,actuator_model_break,sparse_feedback,0.568894,0.004446,0.226455,0.005234,0.185703,0.002502,0.308915,0.002166,0.575150,0.002773,0.466232,0.002421,0.163265,0.001563,0.411730,0.001546,0.071226,0.001816,0.131682,0.001425,0.538609,0.002136,80
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,combined_stress,0.442636,0.004511,-0.238774,0.005078,0.366996,0.002236,0.445418,0.002182,0.435424,0.002573,0.391264,0.002496,0.194596,0.001389,0.479269,0.001641,0.060578,0.001629,0.217943,0.001698,0.445642,0.002549,80
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,in_distribution,0.537358,0.004109,0.101408,0.004208,0.302560,0.002323,0.284709,0.001947,0.483787,0.002182,0.443711,0.002651,0.166549,0.001360,0.332313,0.001596,0.068215,0.001750,0.182861,0.001563,0.447165,0.002403,80
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,long_horizon_recovery,0.482527,0.004223,-0.100885,0.005214,0.330753,0.002027,0.389212,0.002067,0.460865,0.002730,0.393271,0.002541,0.178466,0.001123,0.428062,0.001691,0.065026,0.001672,0.203152,0.001436,0.447471,0.002656,80
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,new_operator_interventions,0.504992,0.003920,-0.017196,0.004371,0.322770,0.002125,0.344470,0.002198,0.461008,0.002634,0.432837,0.002479,0.179763,0.001449,0.372979,0.001369,0.066165,0.001435,0.195216,0.001457,0.449193,0.002795,80
human_intervention_revision,occluded_drawer_recovery,combined_intervention_stress,sparse_feedback,0.476079,0.003798,-0.121844,0.004731,0.363486,0.002241,0.374477,0.002034,0.453300,0.002628,0.421596,0.002434,0.185416,0.001387,0.438746,0.001539,0.064003,0.001472,0.206390,0.001592,0.446080,0.002644,80
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,combined_stress,0.550959,0.003605,0.166024,0.004472,0.171916,0.002123,0.359982,0.002347,0.572217,0.002942,0.444896,0.002533,0.164700,0.001256,0.445410,0.001573,0.067925,0.001794,0.136599,0.001366,0.547971,0.002309,80
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,in_distribution,0.640613,0.003967,0.497880,0.004106,0.110274,0.002217,0.198199,0.001837,0.613904,0.002905,0.495630,0.002086,0.135834,0.001299,0.299537,0.001503,0.075312,0.001622,0.102330,0.001154,0.545346,0.002642,80
human_intervention_revision,occluded_drawer_recovery,contact_precondition_failure,long_horizon_recovery,0.591667,0.003997,0.301348,0.004786,0.138619,0.002188,0.303720,0.002268,0.598172,0.002742,0.446052,0.002301,0.148650,0.001448,0.396929,0.001774,0.071579,0.001665,0.123106,0.001418,0.546192,0.002612,80
